userId,rating,genreCount,reviewCount,averageRating,percentGenre
1,4.1454545454545455,55,232,4.366379310344827,0.23706896551724138
2,3.7,10,29,3.9482758620689653,0.3448275862068966
3,4.142857142857143,7,39,2.4358974358974357,0.1794871794871795
4,3.5526315789473686,38,216,3.5555555555555554,0.17592592592592593
5,3.5555555555555554,9,44,3.6363636363636362,0.20454545454545456
6,3.5441176470588234,68,314,3.4936305732484074,0.21656050955414013
7,3.4302325581395348,43,152,3.2302631578947367,0.28289473684210525
8,3.75,16,47,3.574468085106383,0.3404255319148936
9,2.5454545454545454,11,46,3.260869565217391,0.2391304347826087
10,3.076923076923077,13,140,3.2785714285714285,0.09285714285714286
11,3.65625,32,64,3.78125,0.5
12,4.0,3,32,4.390625,0.09375
13,3.8181818181818183,11,31,3.6451612903225805,0.3548387096774194
14,3.4615384615384617,13,48,3.3958333333333335,0.2708333333333333
15,3.4318181818181817,44,135,3.448148148148148,0.32592592592592595
16,3.793103448275862,29,98,3.7244897959183674,0.29591836734693877
17,4.277777777777778,27,105,4.20952380952381,0.2571428571428571
18,3.7928994082840237,169,502,3.7320717131474104,0.33665338645418325
19,2.5467980295566504,203,703,2.607396870554765,0.2887624466571835
20,2.72972972972973,37,242,3.590909090909091,0.15289256198347106
21,3.5450819672131146,122,443,3.260722347629797,0.27539503386004516
22,2.783333333333333,30,119,2.5714285714285716,0.25210084033613445
23,3.723684210526316,38,121,3.6487603305785123,0.3140495867768595
24,3.6470588235294117,34,110,3.65,0.3090909090909091
25,4.875,4,26,4.8076923076923075,0.15384615384615385
26,3.4285714285714284,14,21,3.238095238095238,0.6666666666666666
27,3.4285714285714284,14,135,3.5481481481481483,0.1037037037037037
28,2.9310344827586206,203,570,3.020175438596491,0.356140350877193
29,3.9761904761904763,21,81,4.1419753086419755,0.25925925925925924
30,4.3,5,34,4.735294117647059,0.14705882352941177
31,4.454545454545454,11,50,3.92,0.22
32,3.6363636363636362,33,102,3.7549019607843137,0.3235294117647059
33,3.6333333333333333,30,156,3.7884615384615383,0.19230769230769232
34,3.769230769230769,26,86,3.4186046511627906,0.3023255813953488
35,4.75,4,23,4.086956521739131,0.17391304347826086
36,2.892857142857143,14,60,2.6333333333333333,0.23333333333333334
37,4.111111111111111,9,21,4.142857142857143,0.42857142857142855
38,3.388888888888889,18,78,3.217948717948718,0.23076923076923078
39,4.217391304347826,23,100,4.0,0.23
40,3.8666666666666667,15,103,3.766990291262136,0.14563106796116504
41,3.267857142857143,56,217,3.2534562211981566,0.25806451612903225
42,3.5775862068965516,116,440,3.565909090909091,0.2636363636363636
43,4.310344827586207,29,114,4.552631578947368,0.2543859649122807
44,3.176470588235294,17,48,3.3541666666666665,0.3541666666666667
45,4.017647058823529,85,399,3.8759398496240602,0.21303258145363407
46,3.9444444444444446,18,42,4.0,0.42857142857142855
47,2.840909090909091,22,140,3.0535714285714284,0.15714285714285714
48,3.966666666666667,15,33,4.03030303030303,0.45454545454545453
49,4.25,4,21,4.261904761904762,0.19047619047619047
50,2.824561403508772,57,310,2.7806451612903227,0.18387096774193548
51,3.4597701149425286,87,359,3.7757660167130918,0.24233983286908078
52,4.578431372549019,51,130,4.476923076923077,0.3923076923076923
53,5.0,3,20,5.0,0.15
54,3.0,14,33,3.0303030303030303,0.42424242424242425
55,4.055555555555555,9,25,2.84,0.36
56,3.8095238095238093,21,46,3.8043478260869565,0.45652173913043476
57,3.15625,128,476,3.392857142857143,0.2689075630252101
58,4.03125,32,112,3.9017857142857144,0.2857142857142857
59,4.4,40,107,4.355140186915888,0.37383177570093457
60,3.5,6,22,3.727272727272727,0.2727272727272727
61,4.166666666666667,15,39,4.051282051282051,0.38461538461538464
62,4.1521739130434785,115,366,4.081967213114754,0.31420765027322406
63,3.536231884057971,69,271,3.6309963099630997,0.25461254612546125
64,3.6690647482014387,139,517,3.7688588007736943,0.2688588007736944
65,4.083333333333333,12,34,4.029411764705882,0.35294117647058826
66,3.9691358024691357,81,345,4.0202898550724635,0.23478260869565218
67,4.222222222222222,9,36,3.9722222222222223,0.25
68,3.2063253012048194,332,1260,3.233730158730159,0.2634920634920635
69,4.153846153846154,13,46,4.369565217391305,0.2826086956521739
70,3.0,3,62,4.32258064516129,0.04838709677419355
71,3.7333333333333334,15,35,3.6,0.42857142857142855
72,4.214285714285714,14,45,4.155555555555556,0.3111111111111111
73,4.132352941176471,34,210,3.711904761904762,0.1619047619047619
74,4.23469387755102,49,177,4.271186440677966,0.2768361581920904
75,3.22,25,69,3.2318840579710146,0.36231884057971014
76,3.576923076923077,39,119,3.0840336134453783,0.3277310924369748
77,2.9375,8,29,4.0,0.27586206896551724
78,3.14,25,61,3.1639344262295084,0.4098360655737705
79,4.217391304347826,23,64,4.203125,0.359375
80,4.2923728813559325,118,167,4.2604790419161676,0.7065868263473054
81,3.0833333333333335,12,26,2.769230769230769,0.46153846153846156
82,3.303030303030303,66,227,3.381057268722467,0.2907488986784141
83,3.107142857142857,28,118,3.309322033898305,0.23728813559322035
84,3.574468085106383,47,293,3.689419795221843,0.16040955631399317
85,3.0,1,34,3.7058823529411766,0.029411764705882353
86,3.9166666666666665,18,70,3.9285714285714284,0.2571428571428571
87,3.6666666666666665,3,21,3.9523809523809526,0.14285714285714285
88,4.309523809523809,21,56,4.035714285714286,0.375
89,3.738095238095238,21,518,3.472972972972973,0.04054054054054054
90,4.0,6,54,4.074074074074074,0.1111111111111111
91,3.669230769230769,195,575,3.3956521739130436,0.3391304347826087
92,3.5,3,24,3.9375,0.125
93,4.363636363636363,22,97,4.288659793814433,0.2268041237113402
94,3.1904761904761907,21,56,3.0357142857142856,0.375
95,4.0978260869565215,46,168,4.0625,0.27380952380952384
96,3.814814814814815,27,78,3.8846153846153846,0.34615384615384615
97,4.545454545454546,11,36,4.194444444444445,0.3055555555555556
98,3.90625,16,92,3.9130434782608696,0.17391304347826086
99,4.0,21,53,3.8679245283018866,0.39622641509433965
100,3.6315789473684212,19,148,3.945945945945946,0.12837837837837837
101,3.5,14,61,3.557377049180328,0.22950819672131148
102,3.3333333333333335,24,56,3.357142857142857,0.42857142857142855
103,4.0396825396825395,63,377,3.907161803713528,0.16710875331564987
104,3.259259259259259,27,273,3.5073260073260073,0.0989010989010989
105,4.071428571428571,147,722,4.116343490304709,0.203601108033241
106,4.071428571428571,7,33,4.4393939393939394,0.21212121212121213
107,3.6666666666666665,9,34,3.911764705882353,0.2647058823529412
108,3.8333333333333335,12,76,3.986842105263158,0.15789473684210525
109,3.2972972972972974,37,127,3.220472440944882,0.29133858267716534
110,3.6333333333333333,15,51,3.7254901960784315,0.29411764705882354
111,2.88,100,646,3.3397832817337463,0.15479876160990713
112,3.75,20,65,3.5923076923076924,0.3076923076923077
113,3.46875,32,150,3.6466666666666665,0.21333333333333335
114,3.6,5,31,3.435483870967742,0.16129032258064516
115,3.8181818181818183,33,112,3.767857142857143,0.29464285714285715
116,3.522727272727273,22,87,3.4367816091954024,0.25287356321839083
117,3.2127659574468086,47,165,3.3393939393939394,0.28484848484848485
118,3.8333333333333335,6,22,3.8181818181818183,0.2727272727272727
119,4.156716417910448,67,215,4.176744186046512,0.3116279069767442
120,3.3333333333333335,6,22,3.409090909090909,0.2727272727272727
121,3.3,20,58,3.293103448275862,0.3448275862068966
122,4.50561797752809,89,292,4.546232876712328,0.3047945205479452
123,4.064516129032258,31,56,4.035714285714286,0.5535714285714286
124,3.8846153846153846,13,50,3.99,0.26
125,3.8440860215053765,93,360,3.859722222222222,0.25833333333333336
126,3.5,16,38,3.289473684210526,0.42105263157894735
127,2.6666666666666665,6,22,3.1136363636363638,0.2727272727272727
128,4.2,10,33,4.363636363636363,0.30303030303030304
129,3.824324324324324,37,140,3.9214285714285713,0.2642857142857143
130,3.6,10,28,3.5357142857142856,0.35714285714285715
131,3.4285714285714284,28,69,3.4420289855072466,0.4057971014492754
132,3.140845070422535,71,347,3.0389048991354466,0.20461095100864554
133,3.0,18,35,3.0,0.5142857142857142
134,3.5833333333333335,12,35,3.5714285714285716,0.34285714285714286
135,3.520408163265306,98,279,3.630824372759857,0.35125448028673834
136,3.4838709677419355,31,111,3.315315315315315,0.27927927927927926
137,3.6724137931034484,29,141,3.978723404255319,0.20567375886524822
138,1.8333333333333333,3,22,3.522727272727273,0.13636363636363635
139,1.9545454545454546,77,194,2.1443298969072164,0.39690721649484534
140,3.385869565217391,184,608,3.4991776315789473,0.3026315789473684
141,3.5,29,168,3.5386904761904763,0.17261904761904762
142,3.736842105263158,19,38,3.8157894736842106,0.5
143,2.6666666666666665,3,71,3.323943661971831,0.04225352112676056
144,3.4838709677419355,31,128,3.62890625,0.2421875
145,3.5555555555555554,9,23,3.347826086956522,0.391304347826087
146,2.8636363636363638,11,32,3.140625,0.34375
147,3.5,4,20,3.375,0.2
148,3.5833333333333335,6,48,3.7395833333333335,0.125
149,2.8333333333333335,18,58,2.7241379310344827,0.3103448275862069
150,3.6666666666666665,15,26,3.576923076923077,0.5769230769230769
151,3.4,15,59,3.542372881355932,0.2542372881355932
152,4.04,25,63,4.023809523809524,0.3968253968253968
153,1.8333333333333333,21,179,2.217877094972067,0.11731843575418995
154,2.5,4,34,4.382352941176471,0.11764705882352941
155,3.5714285714285716,7,46,3.608695652173913,0.15217391304347827
156,3.782258064516129,62,398,3.692211055276382,0.15577889447236182
157,4.333333333333333,3,21,3.4761904761904763,0.14285714285714285
158,3.6,10,26,3.423076923076923,0.38461538461538464
159,2.875,8,97,3.2731958762886597,0.08247422680412371
160,2.4615384615384617,156,437,2.708237986270023,0.35697940503432496
161,3.8333333333333335,3,39,3.8333333333333335,0.07692307692307693
162,4.0,9,38,4.2368421052631575,0.23684210526315788
163,3.0,8,23,3.0,0.34782608695652173
164,4.230769230769231,13,36,4.25,0.3611111111111111
165,3.6842105263157894,19,65,3.5384615384615383,0.2923076923076923
166,4.014705882352941,68,190,4.073684210526316,0.35789473684210527
167,3.096774193548387,31,173,3.439306358381503,0.1791907514450867
168,4.48,25,94,4.462765957446808,0.26595744680851063
169,3.816666666666667,30,269,4.24907063197026,0.11152416356877323
170,3.1578947368421053,19,50,3.34,0.38
171,4.684210526315789,19,82,4.634146341463414,0.23170731707317074
172,3.7,5,26,3.826923076923077,0.19230769230769232
173,2.8333333333333335,6,25,3.48,0.24
174,3.75,24,67,3.656716417910448,0.3582089552238806
175,0.5,2,24,3.5416666666666665,0.08333333333333333
176,4.1875,16,36,4.055555555555555,0.4444444444444444
177,3.272020725388601,193,904,3.375553097345133,0.21349557522123894
178,4.1923076923076925,26,77,4.090909090909091,0.33766233766233766
179,3.9655172413793105,29,69,3.782608695652174,0.42028985507246375
180,3.3333333333333335,6,24,3.5625,0.25
181,3.0434782608695654,46,118,2.940677966101695,0.3898305084745763
182,3.2864583333333335,288,977,3.5112589559877176,0.2947799385875128
183,3.8095238095238093,21,57,3.824561403508772,0.3684210526315789
184,3.7586206896551726,29,134,3.705223880597015,0.21641791044776118
185,4.0,7,47,3.5319148936170213,0.14893617021276595
186,4.0508474576271185,59,226,4.079646017699115,0.2610619469026549
187,3.6091954022988504,87,258,3.7751937984496124,0.3372093023255814
188,4.222222222222222,9,48,4.395833333333333,0.1875
189,4.166666666666667,6,20,4.1,0.3
190,3.71875,16,66,3.909090909090909,0.24242424242424243
191,3.6666666666666665,21,85,3.7411764705882353,0.24705882352941178
192,4.076923076923077,13,22,4.045454545454546,0.5909090909090909
193,4.0,10,35,3.8,0.2857142857142857
194,3.375,4,20,3.475,0.2
195,3.377049180327869,61,187,3.5294117647058822,0.32620320855614976
196,3.909090909090909,11,32,3.9375,0.34375
197,3.7857142857142856,14,35,3.857142857142857,0.4
198,3.476923076923077,65,230,3.491304347826087,0.2826086956521739
199,3.223404255319149,94,363,3.3953168044077136,0.25895316804407714
200,3.8529411764705883,68,334,3.809880239520958,0.20359281437125748
201,3.88,25,110,4.1,0.22727272727272727
202,3.7641509433962264,106,403,3.8188585607940446,0.2630272952853598
203,3.9375,16,45,3.8444444444444446,0.35555555555555557
204,4.333333333333333,30,83,3.9578313253012047,0.3614457831325301
205,3.9,5,27,3.8703703703703702,0.18518518518518517
206,3.4444444444444446,9,25,4.04,0.36
207,3.4285714285714284,7,20,2.875,0.35
208,3.0,16,26,3.3076923076923075,0.6153846153846154
209,4.291666666666667,12,35,4.242857142857143,0.34285714285714286
210,3.857142857142857,21,138,4.079710144927536,0.15217391304347827
211,3.792682926829268,41,89,3.904494382022472,0.4606741573033708
212,3.4363636363636365,55,248,3.590725806451613,0.2217741935483871
213,3.727272727272727,33,84,3.8273809523809526,0.39285714285714285
214,2.8333333333333335,6,22,2.8636363636363638,0.2727272727272727
215,3.5833333333333335,18,98,3.9081632653061225,0.1836734693877551
216,3.4615384615384617,26,164,3.6646341463414633,0.15853658536585366
217,2.91875,160,613,2.761827079934747,0.26101141924959215
218,2.9166666666666665,6,26,3.3653846153846154,0.23076923076923078
219,3.2738693467336684,199,528,3.165719696969697,0.3768939393939394
220,3.7615384615384615,65,207,3.963768115942029,0.3140096618357488
221,4.130769230769231,65,331,4.126888217522659,0.19637462235649547
222,3.1272727272727274,55,250,3.166,0.22
223,3.076923076923077,26,75,3.2733333333333334,0.3466666666666667
224,3.5,4,54,4.2592592592592595,0.07407407407407407
225,3.769230769230769,13,75,3.6533333333333333,0.17333333333333334
226,3.4166666666666665,90,507,3.4763313609467454,0.17751479289940827
227,4.333333333333333,30,94,4.202127659574468,0.3191489361702128
228,3.875,12,25,3.74,0.48
229,3.727272727272727,22,65,3.7384615384615385,0.3384615384615385
230,3.1,40,139,2.8597122302158273,0.28776978417266186
231,4.333333333333333,6,24,3.8541666666666665,0.25
232,3.291497975708502,247,862,3.2505800464037122,0.2865429234338747
233,3.2093023255813953,43,150,3.3,0.2866666666666667
234,3.75,28,202,3.504950495049505,0.13861386138613863
235,3.6315789473684212,19,65,3.646153846153846,0.2923076923076923
236,3.857142857142857,7,30,3.966666666666667,0.23333333333333334
237,3.5238095238095237,21,50,3.36,0.42
238,4.0588235294117645,17,44,3.6818181818181817,0.38636363636363635
239,4.015,100,279,4.026881720430108,0.35842293906810035
240,3.8333333333333335,30,128,3.9140625,0.234375
241,3.772727272727273,22,76,3.9802631578947367,0.2894736842105263
242,3.9375,16,35,3.6,0.45714285714285713
243,4.466666666666667,15,36,4.138888888888889,0.4166666666666667
244,3.4761904761904763,42,93,3.774193548387097,0.45161290322580644
245,1.75,4,21,2.7142857142857144,0.19047619047619047
246,4.205357142857143,56,204,4.252450980392157,0.27450980392156865
247,3.8214285714285716,42,150,3.7466666666666666,0.28
248,3.8333333333333335,9,51,3.7450980392156863,0.17647058823529413
249,3.643854748603352,358,1046,3.6964627151051626,0.3422562141491396
250,4.0,8,27,4.222222222222222,0.2962962962962963
251,4.944444444444445,9,23,4.869565217391305,0.391304347826087
252,4.0,2,38,4.197368421052632,0.05263157894736842
253,4.5,7,47,4.351063829787234,0.14893617021276595
254,3.923076923076923,52,127,3.9803149606299213,0.4094488188976378
255,3.0,3,44,2.5681818181818183,0.06818181818181818
256,4.011363636363637,44,174,3.9454022988505746,0.25287356321839083
257,3.625,4,20,3.2,0.2
258,4.142857142857143,7,25,4.2,0.28
259,2.5,4,29,3.1206896551724137,0.13793103448275862
260,3.838235294117647,34,152,3.7598684210526314,0.2236842105263158
261,4.147058823529412,17,53,3.858490566037736,0.32075471698113206
262,2.933333333333333,15,57,3.1052631578947367,0.2631578947368421
263,3.4814814814814814,27,210,3.716666666666667,0.12857142857142856
264,3.1333333333333333,15,56,3.5625,0.26785714285714285
265,3.4166666666666665,36,163,3.3496932515337425,0.22085889570552147
266,3.673076923076923,52,180,3.5,0.28888888888888886
267,4.333333333333333,21,57,4.175438596491228,0.3684210526315789
268,2.8857142857142857,35,129,3.2713178294573644,0.2713178294573643
269,3.5714285714285716,14,29,3.6206896551724137,0.4827586206896552
270,3.066666666666667,15,40,3.2,0.375
271,3.2333333333333334,15,43,3.186046511627907,0.3488372093023256
272,3.7222222222222223,9,31,3.629032258064516,0.2903225806451613
273,4.0,10,55,4.0,0.18181818181818182
274,3.2555309734513274,452,1346,3.235884101040119,0.33580980683506684
275,4.317460317460317,63,403,4.086848635235732,0.15632754342431762
276,4.8,5,41,4.390243902439025,0.12195121951219512
277,4.0,10,28,3.5714285714285716,0.35714285714285715
278,3.8333333333333335,3,20,3.875,0.15
279,3.708955223880597,67,176,3.647727272727273,0.3806818181818182
280,4.2631578947368425,19,196,3.9005102040816326,0.09693877551020408
281,2.375,4,21,3.2142857142857144,0.19047619047619047
282,3.9741379310344827,58,237,4.033755274261603,0.24472573839662448
283,3.3333333333333335,6,35,3.3142857142857145,0.17142857142857143
284,3.6923076923076925,26,88,3.715909090909091,0.29545454545454547
285,4.277777777777778,9,36,3.9583333333333335,0.25
286,4.0131578947368425,38,106,3.7877358490566038,0.3584905660377358
287,2.2037037037037037,27,152,2.6217105263157894,0.17763157894736842
288,3.0271493212669682,221,1055,3.1459715639810426,0.209478672985782
289,3.1666666666666665,3,24,3.625,0.125
290,3.9454545454545453,55,267,4.142322097378277,0.20599250936329588
291,4.2,5,31,4.258064516129032,0.16129032258064516
292,3.365771812080537,149,446,3.3015695067264574,0.33408071748878926
293,2.625,8,21,2.619047619047619,0.38095238095238093
294,2.6607142857142856,56,437,2.610983981693364,0.12814645308924486
295,3.6666666666666665,21,41,3.7439024390243905,0.5121951219512195
296,4.785714285714286,7,27,4.166666666666667,0.25925925925925924
297,2.5294117647058822,68,72,2.5972222222222223,0.9444444444444444
298,2.497297297297297,185,939,2.363684771033014,0.19701810436634717
299,3.625,8,23,3.652173913043478,0.34782608695652173
300,4.2272727272727275,11,32,4.296875,0.34375
301,3.08974358974359,39,114,3.3201754385964914,0.34210526315789475
302,3.8125,16,32,4.0,0.5
303,4.0,19,53,3.9056603773584904,0.3584905660377358
304,3.8363636363636364,55,216,3.8703703703703702,0.25462962962962965
305,3.8835341365461846,249,677,3.9246676514032495,0.36779911373707536
306,2.966666666666667,15,112,3.3169642857142856,0.13392857142857142
307,2.690582959641256,223,975,2.6656410256410257,0.2287179487179487
308,1.5,28,115,2.4260869565217393,0.24347826086956523
309,3.58,25,103,3.8398058252427183,0.24271844660194175
310,2.7222222222222223,9,64,3.53125,0.140625
311,2.625,4,28,2.3392857142857144,0.14285714285714285
312,3.5348837209302326,86,223,3.708520179372197,0.38565022421524664
313,3.7058823529411766,119,340,3.4323529411764704,0.35
314,2.710526315789474,38,128,3.046875,0.296875
315,2.3333333333333335,3,33,3.3636363636363638,0.09090909090909091
316,3.176470588235294,17,53,3.0,0.32075471698113206
317,3.728395061728395,81,189,3.7301587301587302,0.42857142857142855
318,3.6223958333333335,192,879,3.755972696245734,0.21843003412969283
319,4.75,4,35,4.428571428571429,0.11428571428571428
320,3.5,3,20,3.525,0.15
321,3.5789473684210527,19,56,3.5714285714285716,0.3392857142857143
322,3.767857142857143,28,107,3.411214953271028,0.2616822429906542
323,3.2,25,98,3.173469387755102,0.25510204081632654
324,3.0,5,21,3.142857142857143,0.23809523809523808
