userId,rating,genreCount,reviewCount,averageRating,percentGenre
1,4.27710843373494,83,232,4.366379310344827,0.3577586206896552
2,4.0,7,29,3.9482758620689653,0.2413793103448276
3,1.0,9,39,2.4358974358974357,0.23076923076923078
4,3.5096153846153846,104,216,3.5555555555555554,0.48148148148148145
5,3.466666666666667,15,44,3.6363636363636362,0.3409090909090909
6,3.37007874015748,127,314,3.4936305732484074,0.40445859872611467
7,3.163265306122449,49,152,3.2302631578947367,0.3223684210526316
8,3.2083333333333335,24,47,3.574468085106383,0.5106382978723404
9,3.6666666666666665,15,46,3.260869565217391,0.32608695652173914
10,3.2658227848101267,79,140,3.2785714285714285,0.5642857142857143
11,3.4166666666666665,12,64,3.78125,0.1875
12,4.305555555555555,18,32,4.390625,0.5625
13,3.272727272727273,11,31,3.6451612903225805,0.3548387096774194
14,2.7058823529411766,17,48,3.3958333333333335,0.3541666666666667
15,3.357142857142857,28,135,3.448148148148148,0.2074074074074074
16,3.74,25,98,3.7244897959183674,0.25510204081632654
17,4.157894736842105,19,105,4.20952380952381,0.18095238095238095
18,3.5067567567567566,148,502,3.7320717131474104,0.2948207171314741
19,2.64021164021164,378,703,2.607396870554765,0.5376955903271693
20,3.6714285714285713,105,242,3.590909090909091,0.43388429752066116
21,3.201492537313433,201,443,3.260722347629797,0.45372460496614
22,2.4871794871794872,39,119,2.5714285714285716,0.3277310924369748
23,3.4166666666666665,24,121,3.6487603305785123,0.19834710743801653
24,3.59,50,110,3.65,0.45454545454545453
25,4.5,2,26,4.8076923076923075,0.07692307692307693
26,3.2,5,21,3.238095238095238,0.23809523809523808
27,3.4,50,135,3.5481481481481483,0.37037037037037035
28,2.828125,96,570,3.020175438596491,0.16842105263157894
29,3.590909090909091,11,81,4.1419753086419755,0.13580246913580246
30,4.6,5,34,4.735294117647059,0.14705882352941177
31,3.8636363636363638,22,50,3.92,0.44
32,3.7209302325581395,43,102,3.7549019607843137,0.4215686274509804
33,3.8275862068965516,58,156,3.7884615384615383,0.3717948717948718
34,3.2027027027027026,37,86,3.4186046511627906,0.43023255813953487
35,3.9,10,23,4.086956521739131,0.43478260869565216
36,2.347826086956522,23,60,2.6333333333333333,0.38333333333333336
37,4.125,8,21,4.142857142857143,0.38095238095238093
38,3.2,35,78,3.217948717948718,0.44871794871794873
39,4.0,28,100,4.0,0.28
40,3.6341463414634148,41,103,3.766990291262136,0.39805825242718446
41,3.403409090909091,88,217,3.2534562211981566,0.4055299539170507
42,3.4123222748815167,211,440,3.565909090909091,0.47954545454545455
43,4.5227272727272725,44,114,4.552631578947368,0.38596491228070173
44,3.391304347826087,23,48,3.3541666666666665,0.4791666666666667
45,3.68552036199095,221,399,3.8759398496240602,0.5538847117794486
46,3.9166666666666665,12,42,4.0,0.2857142857142857
47,2.4714285714285715,35,140,3.0535714285714284,0.25
48,4.1875,8,33,4.03030303030303,0.24242424242424243
49,4.0,5,21,4.261904761904762,0.23809523809523808
50,2.590909090909091,121,310,2.7806451612903227,0.3903225806451613
51,3.8048780487804876,164,359,3.7757660167130918,0.4568245125348189
52,4.428571428571429,35,130,4.476923076923077,0.2692307692307692
53,5.0,6,20,5.0,0.3
54,2.923076923076923,13,33,3.0303030303030303,0.3939393939393939
55,2.5555555555555554,9,25,2.84,0.36
56,3.9375,16,46,3.8043478260869565,0.34782608695652173
57,3.4019607843137254,204,476,3.392857142857143,0.42857142857142855
58,3.765957446808511,47,112,3.9017857142857144,0.41964285714285715
59,3.9583333333333335,24,107,4.355140186915888,0.22429906542056074
60,3.5,2,22,3.727272727272727,0.09090909090909091
61,3.5,5,39,4.051282051282051,0.1282051282051282
62,3.8736263736263736,91,366,4.081967213114754,0.24863387978142076
63,3.75,110,271,3.6309963099630997,0.4059040590405904
64,3.6627906976744184,215,517,3.7688588007736943,0.4158607350096712
65,3.7,5,34,4.029411764705882,0.14705882352941177
66,3.95578231292517,147,345,4.0202898550724635,0.4260869565217391
67,4.323529411764706,17,36,3.9722222222222223,0.4722222222222222
68,3.174858223062382,529,1260,3.233730158730159,0.41984126984126985
69,4.666666666666667,9,46,4.369565217391305,0.1956521739130435
70,4.138888888888889,18,62,4.32258064516129,0.2903225806451613
71,3.625,8,35,3.6,0.22857142857142856
72,3.8333333333333335,9,45,4.155555555555556,0.2
73,3.504032258064516,124,210,3.711904761904762,0.5904761904761905
74,4.351851851851852,27,177,4.271186440677966,0.15254237288135594
