userId,rating,genreCount,reviewCount,averageRating,percentGenre
1,4.5476190476190474,42,232,4.366379310344827,0.1810344827586207
3,0.5,5,39,2.4358974358974357,0.1282051282051282
4,3.8,10,216,3.5555555555555554,0.046296296296296294
5,4.111111111111111,9,44,3.6363636363636362,0.20454545454545456
6,3.617021276595745,47,314,3.4936305732484074,0.14968152866242038
7,3.2,15,152,3.2302631578947367,0.09868421052631579
8,4.25,4,47,3.574468085106383,0.0851063829787234
9,4.0,1,46,3.260869565217391,0.021739130434782608
10,3.607142857142857,14,140,3.2785714285714285,0.1
14,3.0,2,48,3.3958333333333335,0.041666666666666664
15,2.6904761904761907,21,135,3.448148148148148,0.15555555555555556
16,4.0,8,98,3.7244897959183674,0.08163265306122448
17,4.214285714285714,7,105,4.20952380952381,0.06666666666666667
18,3.5428571428571427,35,502,3.7320717131474104,0.0697211155378486
19,2.696078431372549,102,703,2.607396870554765,0.14509246088193456
20,3.90990990990991,111,242,3.590909090909091,0.45867768595041325
21,3.2049180327868854,61,443,3.260722347629797,0.13769751693002258
22,2.75,12,119,2.5714285714285716,0.10084033613445378
23,3.5,3,121,3.6487603305785123,0.024793388429752067
24,4.25,2,110,3.65,0.01818181818181818
25,4.666666666666667,3,26,4.8076923076923075,0.11538461538461539
26,3.0,1,21,3.238095238095238,0.047619047619047616
27,3.2448979591836733,49,135,3.5481481481481483,0.362962962962963
28,3.125,4,570,3.020175438596491,0.007017543859649123
29,4.25,2,81,4.1419753086419755,0.024691358024691357
30,4.666666666666667,3,34,4.735294117647059,0.08823529411764706
31,4.142857142857143,7,50,3.92,0.14
32,3.5,6,102,3.7549019607843137,0.058823529411764705
33,3.875,8,156,3.7884615384615383,0.05128205128205128
34,2.75,2,86,3.4186046511627906,0.023255813953488372
35,4.0,2,23,4.086956521739131,0.08695652173913043
36,1.8333333333333333,3,60,2.6333333333333333,0.05
37,3.5,2,21,4.142857142857143,0.09523809523809523
38,3.125,8,78,3.217948717948718,0.10256410256410256
39,3.130434782608696,23,100,4.0,0.23
40,3.7222222222222223,18,103,3.766990291262136,0.17475728155339806
41,3.2222222222222223,9,217,3.2534562211981566,0.041474654377880185
42,2.9285714285714284,14,440,3.565909090909091,0.031818181818181815
43,4.9375,32,114,4.552631578947368,0.2807017543859649
44,2.3333333333333335,3,48,3.3541666666666665,0.0625
45,3.861111111111111,54,399,3.8759398496240602,0.13533834586466165
46,5.0,4,42,4.0,0.09523809523809523
47,3.0,3,140,3.0535714285714284,0.02142857142857143
48,4.375,4,33,4.03030303030303,0.12121212121212122
49,4.1,5,21,4.261904761904762,0.23809523809523808
50,2.261904761904762,42,310,2.7806451612903227,0.13548387096774195
51,3.1333333333333333,30,359,3.7757660167130918,0.08356545961002786
52,4.461538461538462,13,130,4.476923076923077,0.1
54,2.8,5,33,3.0303030303030303,0.15151515151515152
55,1.25,2,25,2.84,0.08
56,4.0,2,46,3.8043478260869565,0.043478260869565216
57,3.3488372093023258,43,476,3.392857142857143,0.09033613445378151
58,4.2727272727272725,11,112,3.9017857142857144,0.09821428571428571
59,3.0,3,107,4.355140186915888,0.028037383177570093
60,3.4,5,22,3.727272727272727,0.22727272727272727
62,3.6458333333333335,24,366,4.081967213114754,0.06557377049180328
63,3.8,30,271,3.6309963099630997,0.11070110701107011
64,3.816326530612245,49,517,3.7688588007736943,0.09477756286266925
66,3.973684210526316,19,345,4.0202898550724635,0.05507246376811594
67,3.9,5,36,3.9722222222222223,0.1388888888888889
68,3.107476635514019,107,1260,3.233730158730159,0.08492063492063492
70,4.625,4,62,4.32258064516129,0.06451612903225806
71,3.8,5,35,3.6,0.14285714285714285
73,3.38,25,210,3.711904761904762,0.11904761904761904
75,4.2,5,69,3.2318840579710146,0.07246376811594203
76,0.7692307692307693,13,119,3.0840336134453783,0.1092436974789916
77,5.0,1,29,4.0,0.034482758620689655
78,2.5,3,61,3.1639344262295084,0.04918032786885246
80,4.0,3,167,4.2604790419161676,0.017964071856287425
81,2.0,2,26,2.769230769230769,0.07692307692307693
82,2.608695652173913,23,227,3.381057268722467,0.1013215859030837
83,3.1666666666666665,9,118,3.309322033898305,0.07627118644067797
84,3.3529411764705883,17,293,3.689419795221843,0.05802047781569966
85,5.0,1,34,3.7058823529411766,0.029411764705882353
86,4.045454545454546,11,70,3.9285714285714284,0.15714285714285714
87,3.8,5,21,3.9523809523809526,0.23809523809523808
88,0.5,2,56,4.035714285714286,0.03571428571428571
89,3.893939393939394,99,518,3.472972972972973,0.19111969111969113
90,3.5,2,54,4.074074074074074,0.037037037037037035
91,3.3,35,575,3.3956521739130436,0.06086956521739131
92,4.0,8,24,3.9375,0.3333333333333333
93,4.0588235294117645,17,97,4.288659793814433,0.17525773195876287
94,3.6666666666666665,6,56,3.0357142857142856,0.10714285714285714
95,4.2,5,168,4.0625,0.02976190476190476
96,4.2,5,78,3.8846153846153846,0.0641025641025641
97,4.333333333333333,3,36,4.194444444444445,0.08333333333333333
98,3.85,20,92,3.9130434782608696,0.21739130434782608
99,5.0,1,53,3.8679245283018866,0.018867924528301886
100,4.0,6,148,3.945945945945946,0.04054054054054054
101,4.0,2,61,3.557377049180328,0.03278688524590164
102,3.75,4,56,3.357142857142857,0.07142857142857142
103,3.6292134831460676,89,377,3.907161803713528,0.23607427055702918
104,3.75,56,273,3.5073260073260073,0.20512820512820512
105,4.112903225806452,62,722,4.116343490304709,0.08587257617728532
106,4.1,5,33,4.4393939393939394,0.15151515151515152
107,4.0,3,34,3.911764705882353,0.08823529411764706
108,4.0,3,76,3.986842105263158,0.039473684210526314
109,3.0,11,127,3.220472440944882,0.08661417322834646
110,2.0,2,51,3.7254901960784315,0.0392156862745098
111,3.2384615384615385,65,646,3.3397832817337463,0.10061919504643962
112,3.0,4,65,3.5923076923076924,0.06153846153846154
113,4.375,8,150,3.6466666666666665,0.05333333333333334
114,3.25,6,31,3.435483870967742,0.1935483870967742
115,3.9285714285714284,14,112,3.767857142857143,0.125
116,3.2,5,87,3.4367816091954024,0.05747126436781609
117,3.52,25,165,3.3393939393939394,0.15151515151515152
119,4.115384615384615,26,215,4.176744186046512,0.12093023255813953
120,3.0,4,22,3.409090909090909,0.18181818181818182
121,3.5,2,58,3.293103448275862,0.034482758620689655
122,4.552631578947368,19,292,4.546232876712328,0.06506849315068493
123,4.25,2,56,4.035714285714286,0.03571428571428571
124,4.2,5,50,3.99,0.1
125,3.6578947368421053,19,360,3.859722222222222,0.05277777777777778
126,3.4,5,38,3.289473684210526,0.13157894736842105
127,1.25,2,22,3.1136363636363638,0.09090909090909091
129,3.9444444444444446,18,140,3.9214285714285713,0.12857142857142856
130,2.75,4,28,3.5357142857142856,0.14285714285714285
132,2.8444444444444446,45,347,3.0389048991354466,0.12968299711815562
133,3.0,1,35,3.0,0.02857142857142857
134,3.4,5,35,3.5714285714285716,0.14285714285714285
135,3.7777777777777777,18,279,3.630824372759857,0.06451612903225806
136,2.7,10,111,3.315315315315315,0.09009009009009009
137,4.0,8,141,3.978723404255319,0.05673758865248227
138,4.166666666666667,3,22,3.522727272727273,0.13636363636363635
139,2.25,14,194,2.1443298969072164,0.07216494845360824
140,3.521276595744681,47,608,3.4991776315789473,0.07730263157894737
141,3.7291666666666665,24,168,3.5386904761904763,0.14285714285714285
142,4.25,4,38,3.8157894736842106,0.10526315789473684
143,3.727272727272727,11,71,3.323943661971831,0.15492957746478872
144,3.823529411764706,17,128,3.62890625,0.1328125
145,4.333333333333333,3,23,3.347826086956522,0.13043478260869565
146,3.2142857142857144,7,32,3.140625,0.21875
147,3.0,1,20,3.375,0.05
148,3.769230769230769,13,48,3.7395833333333335,0.2708333333333333
149,1.6,5,58,2.7241379310344827,0.08620689655172414
150,3.0,1,26,3.576923076923077,0.038461538461538464
151,3.5714285714285716,14,59,3.542372881355932,0.23728813559322035
152,4.5,1,63,4.023809523809524,0.015873015873015872
153,1.6521739130434783,23,179,2.217877094972067,0.12849162011173185
154,4.9375,8,34,4.382352941176471,0.23529411764705882
155,3.3,10,46,3.608695652173913,0.21739130434782608
156,3.272727272727273,22,398,3.692211055276382,0.05527638190954774
157,3.0,4,21,3.4761904761904763,0.19047619047619047
158,2.5,1,26,3.423076923076923,0.038461538461538464
159,3.9,10,97,3.2731958762886597,0.10309278350515463
160,2.894230769230769,52,437,2.708237986270023,0.11899313501144165
161,4.266666666666667,15,39,3.8333333333333335,0.38461538461538464
162,4.0,1,38,4.2368421052631575,0.02631578947368421
163,4.0,1,23,3.0,0.043478260869565216
164,4.0,2,36,4.25,0.05555555555555555
165,3.3333333333333335,3,65,3.5384615384615383,0.046153846153846156
166,4.2,15,190,4.073684210526316,0.07894736842105263
167,3.703125,32,173,3.439306358381503,0.18497109826589594
168,4.4,5,94,4.462765957446808,0.05319148936170213
169,4.315217391304348,46,269,4.24907063197026,0.17100371747211895
170,3.0,10,50,3.34,0.2
171,4.636363636363637,11,82,4.634146341463414,0.13414634146341464
172,3.75,2,26,3.826923076923077,0.07692307692307693
173,3.0,4,25,3.48,0.16
174,3.4,5,67,3.656716417910448,0.07462686567164178
175,4.25,2,24,3.5416666666666665,0.08333333333333333
176,3.0,1,36,4.055555555555555,0.027777777777777776
177,3.317241379310345,145,904,3.375553097345133,0.16039823008849557
178,3.0,5,77,4.090909090909091,0.06493506493506493
179,4.0,4,69,3.782608695652174,0.057971014492753624
180,4.0,1,24,3.5625,0.041666666666666664
181,3.2,10,118,2.940677966101695,0.0847457627118644
182,3.103448275862069,29,977,3.5112589559877176,0.02968270214943705
183,3.0,1,57,3.824561403508772,0.017543859649122806
184,3.2142857142857144,7,134,3.705223880597015,0.05223880597014925
185,3.466666666666667,15,47,3.5319148936170213,0.3191489361702128
186,4.054054054054054,37,226,4.079646017699115,0.16371681415929204
187,3.611111111111111,9,258,3.7751937984496124,0.03488372093023256
188,4.75,4,48,4.395833333333333,0.08333333333333333
189,4.25,2,20,4.1,0.1
190,3.9166666666666665,6,66,3.909090909090909,0.09090909090909091
191,3.8,5,85,3.7411764705882353,0.058823529411764705
193,2.0,1,35,3.8,0.02857142857142857
194,2.0,1,20,3.475,0.05
195,2.6666666666666665,6,187,3.5294117647058822,0.03208556149732621
196,4.5,2,32,3.9375,0.0625
198,3.8,5,230,3.491304347826087,0.021739130434782608
199,2.3333333333333335,3,363,3.3953168044077136,0.008264462809917356
200,3.28,25,334,3.809880239520958,0.0748502994011976
201,4.555555555555555,9,110,4.1,0.08181818181818182
202,4.0625,16,403,3.8188585607940446,0.03970223325062035
203,3.75,4,45,3.8444444444444446,0.08888888888888889
204,3.269230769230769,13,83,3.9578313253012047,0.1566265060240964
205,3.8333333333333335,3,27,3.8703703703703702,0.1111111111111111
206,4.25,4,25,4.04,0.16
207,0.5,1,20,2.875,0.05
209,4.0,1,35,4.242857142857143,0.02857142857142857
210,4.017857142857143,28,138,4.079710144927536,0.2028985507246377
211,3.8333333333333335,6,89,3.904494382022472,0.06741573033707865
212,3.683333333333333,30,248,3.590725806451613,0.12096774193548387
213,3.8,10,84,3.8273809523809526,0.11904761904761904
214,3.0,3,22,2.8636363636363638,0.13636363636363635
215,4.5,1,98,3.9081632653061225,0.01020408163265306
216,3.5555555555555554,18,164,3.6646341463414633,0.10975609756097561
217,2.7866666666666666,75,613,2.761827079934747,0.12234910277324633
219,2.8333333333333335,45,528,3.165719696969697,0.08522727272727272
220,4.0,29,207,3.963768115942029,0.14009661835748793
221,3.7142857142857144,7,331,4.126888217522659,0.021148036253776436
222,2.45,10,250,3.166,0.04
223,3.55,10,75,3.2733333333333334,0.13333333333333333
