userId,rating,genreCount,reviewCount,averageRating,percentGenre
1,4.3076923076923075,26,232,4.366379310344827,0.11206896551724138
2,4.5,1,29,3.9482758620689653,0.034482758620689655
3,0.5,5,39,2.4358974358974357,0.1282051282051282
4,3.3793103448275863,58,216,3.5555555555555554,0.26851851851851855
5,3.090909090909091,11,44,3.6363636363636362,0.25
6,3.6142857142857143,70,314,3.4936305732484074,0.2229299363057325
7,2.65,30,152,3.2302631578947367,0.19736842105263158
8,3.5,14,47,3.574468085106383,0.2978723404255319
9,3.1666666666666665,6,46,3.260869565217391,0.13043478260869565
10,3.3333333333333335,78,140,3.2785714285714285,0.5571428571428572
11,4.230769230769231,13,64,3.78125,0.203125
12,4.571428571428571,21,32,4.390625,0.65625
13,3.6666666666666665,6,31,3.6451612903225805,0.1935483870967742
14,3.5714285714285716,14,48,3.3958333333333335,0.2916666666666667
15,3.8846153846153846,13,135,3.448148148148148,0.0962962962962963
16,3.6538461538461537,13,98,3.7244897959183674,0.1326530612244898
17,3.9285714285714284,7,105,4.20952380952381,0.06666666666666667
18,3.6818181818181817,44,502,3.7320717131474104,0.08764940239043825
19,2.6791044776119404,134,703,2.607396870554765,0.1906116642958748
20,3.9875,40,242,3.590909090909091,0.1652892561983471
21,3.2384615384615385,65,443,3.260722347629797,0.14672686230248308
22,2.2045454545454546,22,119,2.5714285714285716,0.18487394957983194
23,3.3333333333333335,12,121,3.6487603305785123,0.09917355371900827
24,3.5454545454545454,33,110,3.65,0.3
25,5.0,1,26,4.8076923076923075,0.038461538461538464
26,3.0,2,21,3.238095238095238,0.09523809523809523
27,4.130434782608695,23,135,3.5481481481481483,0.17037037037037037
28,2.8902439024390243,41,570,3.020175438596491,0.07192982456140351
29,4.333333333333333,6,81,4.1419753086419755,0.07407407407407407
30,5.0,2,34,4.735294117647059,0.058823529411764705
31,3.75,16,50,3.92,0.32
32,3.7333333333333334,30,102,3.7549019607843137,0.29411764705882354
33,3.8545454545454545,55,156,3.7884615384615383,0.3525641025641026
34,3.1,20,86,3.4186046511627906,0.23255813953488372
35,3.5555555555555554,9,23,4.086956521739131,0.391304347826087
36,2.3461538461538463,13,60,2.6333333333333333,0.21666666666666667
37,3.0,2,21,4.142857142857143,0.09523809523809523
38,3.111111111111111,27,78,3.217948717948718,0.34615384615384615
39,3.6,10,100,4.0,0.1
40,3.6818181818181817,22,103,3.766990291262136,0.21359223300970873
41,3.316666666666667,60,217,3.2534562211981566,0.2764976958525346
42,3.640449438202247,89,440,3.565909090909091,0.20227272727272727
43,4.52,25,114,4.552631578947368,0.21929824561403508
44,3.375,8,48,3.3541666666666665,0.16666666666666666
45,3.920289855072464,69,399,3.8759398496240602,0.17293233082706766
46,4.5,6,42,4.0,0.14285714285714285
47,2.896551724137931,29,140,3.0535714285714284,0.20714285714285716
48,4.0,4,33,4.03030303030303,0.12121212121212122
49,4.0,1,21,4.261904761904762,0.047619047619047616
50,2.8181818181818183,33,310,2.7806451612903227,0.1064516129032258
51,3.9705882352941178,68,359,3.7757660167130918,0.1894150417827298
52,4.388888888888889,18,130,4.476923076923077,0.13846153846153847
53,5.0,6,20,5.0,0.3
54,3.1666666666666665,6,33,3.0303030303030303,0.18181818181818182
55,0.5,5,25,2.84,0.2
56,4.25,4,46,3.8043478260869565,0.08695652173913043
57,3.4,100,476,3.392857142857143,0.21008403361344538
58,4.0,30,112,3.9017857142857144,0.26785714285714285
59,4.6,20,107,4.355140186915888,0.18691588785046728
60,3.4,5,22,3.727272727272727,0.22727272727272727
61,3.125,4,39,4.051282051282051,0.10256410256410256
62,3.782608695652174,46,366,4.081967213114754,0.12568306010928962
63,3.5,33,271,3.6309963099630997,0.12177121771217712
64,3.707547169811321,106,517,3.7688588007736943,0.20502901353965183
65,3.6666666666666665,3,34,4.029411764705882,0.08823529411764706
66,4.279661016949152,59,345,4.0202898550724635,0.17101449275362318
67,3.875,4,36,3.9722222222222223,0.1111111111111111
68,3.3315972222222223,288,1260,3.233730158730159,0.22857142857142856
69,4.25,4,46,4.369565217391305,0.08695652173913043
70,4.464285714285714,14,62,4.32258064516129,0.22580645161290322
71,3.857142857142857,7,35,3.6,0.2
72,4.125,8,45,4.155555555555556,0.17777777777777778
73,3.3513513513513513,37,210,3.711904761904762,0.1761904761904762
74,4.25,28,177,4.271186440677966,0.15819209039548024
75,3.227272727272727,11,69,3.2318840579710146,0.15942028985507245
76,1.7272727272727273,11,119,3.0840336134453783,0.09243697478991597
77,3.1666666666666665,3,29,4.0,0.10344827586206896
78,3.5,6,61,3.1639344262295084,0.09836065573770492
79,4.0,6,64,4.203125,0.09375
80,4.375,4,167,4.2604790419161676,0.023952095808383235
81,2.3333333333333335,3,26,2.769230769230769,0.11538461538461539
82,3.3823529411764706,34,227,3.381057268722467,0.14977973568281938
83,3.675,20,118,3.309322033898305,0.1694915254237288
84,3.6989247311827955,93,293,3.689419795221843,0.3174061433447099
85,4.0,6,34,3.7058823529411766,0.17647058823529413
86,3.8529411764705883,17,70,3.9285714285714284,0.24285714285714285
87,4.25,2,21,3.9523809523809526,0.09523809523809523
88,3.5,3,56,4.035714285714286,0.05357142857142857
89,3.090909090909091,110,518,3.472972972972973,0.21235521235521235
90,4.277777777777778,18,54,4.074074074074074,0.3333333333333333
91,2.9594594594594597,74,575,3.3956521739130436,0.12869565217391304
92,4.375,4,24,3.9375,0.16666666666666666
93,4.3478260869565215,23,97,4.288659793814433,0.23711340206185566
94,2.3,10,56,3.0357142857142856,0.17857142857142858
95,4.172413793103448,29,168,4.0625,0.17261904761904762
96,3.5454545454545454,11,78,3.8846153846153846,0.14102564102564102
97,4.4,5,36,4.194444444444445,0.1388888888888889
98,3.875,16,92,3.9130434782608696,0.17391304347826086
