userId,rating,genreCount,reviewCount,averageRating,percentGenre
1,4.5,22,232,4.366379310344827,0.09482758620689655
2,4.5,1,29,3.9482758620689653,0.034482758620689655
3,0.5,5,39,2.4358974358974357,0.1282051282051282
4,3.5714285714285716,7,216,3.5555555555555554,0.032407407407407406
5,3.3333333333333335,3,44,3.6363636363636362,0.06818181818181818
6,3.5833333333333335,12,314,3.4936305732484074,0.03821656050955414
7,3.2916666666666665,12,152,3.2302631578947367,0.07894736842105263
8,3.6666666666666665,3,47,3.574468085106383,0.06382978723404255
9,3.5,2,46,3.260869565217391,0.043478260869565216
10,3.75,4,140,3.2785714285714285,0.02857142857142857
11,4.333333333333333,6,64,3.78125,0.09375
12,4.5,1,32,4.390625,0.03125
13,3.5,2,31,3.6451612903225805,0.06451612903225806
14,4.25,4,48,3.3958333333333335,0.08333333333333333
15,4.1,5,135,3.448148148148148,0.037037037037037035
16,3.6818181818181817,11,98,3.7244897959183674,0.11224489795918367
17,4.444444444444445,9,105,4.20952380952381,0.08571428571428572
18,3.9375,16,502,3.7320717131474104,0.03187250996015936
19,3.0,9,703,2.607396870554765,0.012802275960170697
20,3.5,4,242,3.590909090909091,0.01652892561983471
21,3.625,8,443,3.260722347629797,0.01805869074492099
22,2.3333333333333335,6,119,2.5714285714285716,0.05042016806722689
23,3.75,6,121,3.6487603305785123,0.049586776859504134
24,3.7142857142857144,7,110,3.65,0.06363636363636363
25,5.0,4,26,4.8076923076923075,0.15384615384615385
26,3.0,1,21,3.238095238095238,0.047619047619047616
27,3.6,15,135,3.5481481481481483,0.1111111111111111
28,3.3333333333333335,51,570,3.020175438596491,0.08947368421052632
29,4.318181818181818,22,81,4.1419753086419755,0.2716049382716049
30,5.0,1,34,4.735294117647059,0.029411764705882353
31,5.0,1,50,3.92,0.02
32,3.3333333333333335,3,102,3.7549019607843137,0.029411764705882353
33,4.125,8,156,3.7884615384615383,0.05128205128205128
34,2.1,5,86,3.4186046511627906,0.05813953488372093
35,2.0,1,23,4.086956521739131,0.043478260869565216
36,2.9,5,60,2.6333333333333333,0.08333333333333333
37,4.0,1,21,4.142857142857143,0.047619047619047616
38,3.7142857142857144,7,78,3.217948717948718,0.08974358974358974
39,4.0,1,100,4.0,0.01
40,4.0,3,103,3.766990291262136,0.02912621359223301
41,2.923076923076923,13,217,3.2534562211981566,0.059907834101382486
42,3.8095238095238093,21,440,3.565909090909091,0.04772727272727273
43,4.0,3,114,4.552631578947368,0.02631578947368421
45,4.428571428571429,14,399,3.8759398496240602,0.03508771929824561
46,4.333333333333333,3,42,4.0,0.07142857142857142
47,3.5,5,140,3.0535714285714284,0.03571428571428571
49,4.25,4,21,4.261904761904762,0.19047619047619047
50,3.4545454545454546,11,310,2.7806451612903227,0.035483870967741936
51,4.2727272727272725,11,359,3.7757660167130918,0.03064066852367688
52,4.375,12,130,4.476923076923077,0.09230769230769231
53,5.0,1,20,5.0,0.05
54,3.3333333333333335,3,33,3.0303030303030303,0.09090909090909091
55,2.25,2,25,2.84,0.08
56,4.333333333333333,3,46,3.8043478260869565,0.06521739130434782
57,4.147058823529412,34,476,3.392857142857143,0.07142857142857142
58,4.2,5,112,3.9017857142857144,0.044642857142857144
59,4.72,25,107,4.355140186915888,0.2336448598130841
60,4.0,3,22,3.727272727272727,0.13636363636363635
61,4.166666666666667,3,39,4.051282051282051,0.07692307692307693
62,4.157894736842105,19,366,4.081967213114754,0.05191256830601093
63,3.46875,16,271,3.6309963099630997,0.05904059040590406
64,4.314814814814815,27,517,3.7688588007736943,0.05222437137330754
65,3.8333333333333335,6,34,4.029411764705882,0.17647058823529413
66,4.392857142857143,14,345,4.0202898550724635,0.04057971014492753
67,4.333333333333333,3,36,3.9722222222222223,0.08333333333333333
68,3.336734693877551,49,1260,3.233730158730159,0.03888888888888889
69,4.0,2,46,4.369565217391305,0.043478260869565216
70,4.3,5,62,4.32258064516129,0.08064516129032258
71,4.0,1,35,3.6,0.02857142857142857
72,4.375,4,45,4.155555555555556,0.08888888888888889
73,4.8,5,210,3.711904761904762,0.023809523809523808
74,4.181818181818182,11,177,4.271186440677966,0.062146892655367235
75,2.375,4,69,3.2318840579710146,0.057971014492753624
76,3.111111111111111,9,119,3.0840336134453783,0.07563025210084033
78,3.0,3,61,3.1639344262295084,0.04918032786885246
79,4.0,6,64,4.203125,0.09375
80,4.083333333333333,6,167,4.2604790419161676,0.03592814371257485
81,2.6666666666666665,3,26,2.769230769230769,0.11538461538461539
82,3.857142857142857,7,227,3.381057268722467,0.030837004405286344
83,3.4375,24,118,3.309322033898305,0.2033898305084746
84,4.352941176470588,17,293,3.689419795221843,0.05802047781569966
85,3.6666666666666665,3,34,3.7058823529411766,0.08823529411764706
86,3.1666666666666665,6,70,3.9285714285714284,0.08571428571428572
88,4.25,4,56,4.035714285714286,0.07142857142857142
89,3.4615384615384617,13,518,3.472972972972973,0.025096525096525095
90,4.0,1,54,4.074074074074074,0.018518518518518517
91,3.3333333333333335,21,575,3.3956521739130436,0.036521739130434785
92,4.25,2,24,3.9375,0.08333333333333333
93,5.0,4,97,4.288659793814433,0.041237113402061855
94,3.75,4,56,3.0357142857142856,0.07142857142857142
95,4.25,4,168,4.0625,0.023809523809523808
96,4.0,5,78,3.8846153846153846,0.0641025641025641
97,3.75,4,36,4.194444444444445,0.1111111111111111
98,4.666666666666667,3,92,3.9130434782608696,0.03260869565217391
99,3.5,2,53,3.8679245283018866,0.03773584905660377
100,4.0,6,148,3.945945945945946,0.04054054054054054
102,3.6666666666666665,3,56,3.357142857142857,0.05357142857142857
103,4.166666666666667,12,377,3.907161803713528,0.03183023872679045
104,3.3125,8,273,3.5073260073260073,0.029304029304029304
105,4.113636363636363,44,722,4.116343490304709,0.060941828254847646
107,4.333333333333333,3,34,3.911764705882353,0.08823529411764706
108,3.5,2,76,3.986842105263158,0.02631578947368421
109,3.8333333333333335,6,127,3.220472440944882,0.047244094488188976
110,3.9166666666666665,6,51,3.7254901960784315,0.11764705882352941
111,4.1,5,646,3.3397832817337463,0.007739938080495356
112,3.6,5,65,3.5923076923076924,0.07692307692307693
113,4.6,5,150,3.6466666666666665,0.03333333333333333
115,4.142857142857143,7,112,3.767857142857143,0.0625
116,3.0,8,87,3.4367816091954024,0.09195402298850575
117,3.888888888888889,9,165,3.3393939393939394,0.05454545454545454
118,4.0,2,22,3.8181818181818183,0.09090909090909091
119,4.416666666666667,12,215,4.176744186046512,0.05581395348837209
121,3.4,5,58,3.293103448275862,0.08620689655172414
122,4.545454545454546,11,292,4.546232876712328,0.03767123287671233
123,4.166666666666667,3,56,4.035714285714286,0.05357142857142857
124,4.25,2,50,3.99,0.04
125,3.727272727272727,11,360,3.859722222222222,0.030555555555555555
126,3.6666666666666665,3,38,3.289473684210526,0.07894736842105263
127,5.0,1,22,3.1136363636363638,0.045454545454545456
128,5.0,1,33,4.363636363636363,0.030303030303030304
129,4.25,8,140,3.9214285714285713,0.05714285714285714
130,4.5,2,28,3.5357142857142856,0.07142857142857142
131,3.2142857142857144,7,69,3.4420289855072466,0.10144927536231885
132,3.357142857142857,7,347,3.0389048991354466,0.020172910662824207
133,3.6666666666666665,3,35,3.0,0.08571428571428572
134,4.5,2,35,3.5714285714285716,0.05714285714285714
135,3.875,8,279,3.630824372759857,0.02867383512544803
136,4.0,6,111,3.315315315315315,0.05405405405405406
137,4.2105263157894735,19,141,3.978723404255319,0.1347517730496454
138,1.5,1,22,3.522727272727273,0.045454545454545456
139,2.5454545454545454,11,194,2.1443298969072164,0.05670103092783505
140,3.8046875,64,608,3.4991776315789473,0.10526315789473684
141,3.3333333333333335,6,168,3.5386904761904763,0.03571428571428571
142,4.666666666666667,3,38,3.8157894736842106,0.07894736842105263
143,4.5,2,71,3.323943661971831,0.028169014084507043
144,3.6666666666666665,6,128,3.62890625,0.046875
145,4.0,1,23,3.347826086956522,0.043478260869565216
146,3.0,1,32,3.140625,0.03125
147,2.75,2,20,3.375,0.1
148,4.25,2,48,3.7395833333333335,0.041666666666666664
149,5.0,1,58,2.7241379310344827,0.017241379310344827
152,4.333333333333333,6,63,4.023809523809524,0.09523809523809523
153,1.6111111111111112,9,179,2.217877094972067,0.05027932960893855
154,4.5,2,34,4.382352941176471,0.058823529411764705
155,4.0,2,46,3.608695652173913,0.043478260869565216
156,3.875,28,398,3.692211055276382,0.07035175879396985
157,5.0,1,21,3.4761904761904763,0.047619047619047616
159,3.6666666666666665,3,97,3.2731958762886597,0.030927835051546393
160,3.611111111111111,18,437,2.708237986270023,0.041189931350114416
162,4.666666666666667,3,38,4.2368421052631575,0.07894736842105263
164,5.0,2,36,4.25,0.05555555555555555
165,3.5,2,65,3.5384615384615383,0.03076923076923077
166,4.136363636363637,11,190,4.073684210526316,0.05789473684210526
167,2.75,6,173,3.439306358381503,0.03468208092485549
168,4.576923076923077,13,94,4.462765957446808,0.13829787234042554
169,4.35,10,269,4.24907063197026,0.03717472118959108
170,4.0,4,50,3.34,0.08
