userId,rating,genreCount,reviewCount,averageRating,percentGenre
1,4.681818181818182,22,232,4.366379310344827,0.09482758620689655
3,0.5,1,39,2.4358974358974357,0.02564102564102564
4,4.0,16,216,3.5555555555555554,0.07407407407407407
5,4.4,5,44,3.6363636363636362,0.11363636363636363
6,4.166666666666667,12,314,3.4936305732484074,0.03821656050955414
7,3.6666666666666665,9,152,3.2302631578947367,0.05921052631578947
8,5.0,1,47,3.574468085106383,0.02127659574468085
9,3.0,1,46,3.260869565217391,0.021739130434782608
10,3.3333333333333335,9,140,3.2785714285714285,0.06428571428571428
14,4.0,1,48,3.3958333333333335,0.020833333333333332
15,2.7,5,135,3.448148148148148,0.037037037037037035
17,4.0,3,105,4.20952380952381,0.02857142857142857
18,3.7083333333333335,12,502,3.7320717131474104,0.02390438247011952
19,2.8378378378378377,37,703,2.607396870554765,0.05263157894736842
20,4.472727272727273,55,242,3.590909090909091,0.22727272727272727
21,2.8,15,443,3.260722347629797,0.033860045146726865
22,4.5,1,119,2.5714285714285716,0.008403361344537815
24,3.5,1,110,3.65,0.00909090909090909
27,3.923076923076923,13,135,3.5481481481481483,0.0962962962962963
28,3.5,5,570,3.020175438596491,0.008771929824561403
29,3.1666666666666665,3,81,4.1419753086419755,0.037037037037037035
31,4.6,5,50,3.92,0.1
32,4.0,2,102,3.7549019607843137,0.0196078431372549
33,4.0,6,156,3.7884615384615383,0.038461538461538464
35,3.0,1,23,4.086956521739131,0.043478260869565216
36,1.5,1,60,2.6333333333333333,0.016666666666666666
37,3.5,2,21,4.142857142857143,0.09523809523809523
38,3.2,5,78,3.217948717948718,0.0641025641025641
39,3.125,16,100,4.0,0.16
40,3.4285714285714284,7,103,3.766990291262136,0.06796116504854369
41,3.0,3,217,3.2534562211981566,0.013824884792626729
42,3.857142857142857,7,440,3.565909090909091,0.015909090909090907
43,5.0,12,114,4.552631578947368,0.10526315789473684
44,3.0,1,48,3.3541666666666665,0.020833333333333332
45,4.296296296296297,27,399,3.8759398496240602,0.06766917293233082
46,5.0,3,42,4.0,0.07142857142857142
47,2.9285714285714284,7,140,3.0535714285714284,0.05
48,4.25,2,33,4.03030303030303,0.06060606060606061
50,2.566666666666667,15,310,2.7806451612903227,0.04838709677419355
51,3.607142857142857,14,359,3.7757660167130918,0.03899721448467967
52,4.666666666666667,3,130,4.476923076923077,0.023076923076923078
53,5.0,2,20,5.0,0.1
54,3.0,2,33,3.0303030303030303,0.06060606060606061
55,0.5,1,25,2.84,0.04
56,5.0,1,46,3.8043478260869565,0.021739130434782608
57,3.7142857142857144,28,476,3.392857142857143,0.058823529411764705
58,4.444444444444445,9,112,3.9017857142857144,0.08035714285714286
60,3.5,2,22,3.727272727272727,0.09090909090909091
62,3.4166666666666665,6,366,4.081967213114754,0.01639344262295082
63,4.2,10,271,3.6309963099630997,0.03690036900369004
64,3.7857142857142856,28,517,3.7688588007736943,0.05415860735009671
66,4.25,6,345,4.0202898550724635,0.017391304347826087
68,3.037037037037037,54,1260,3.233730158730159,0.04285714285714286
71,3.0,1,35,3.6,0.02857142857142857
73,3.1,5,210,3.711904761904762,0.023809523809523808
74,4.0,1,177,4.271186440677966,0.005649717514124294
75,4.333333333333333,3,69,3.2318840579710146,0.043478260869565216
76,0.75,4,119,3.0840336134453783,0.03361344537815126
78,1.5,1,61,3.1639344262295084,0.01639344262295082
79,4.5,4,64,4.203125,0.0625
81,2.0,2,26,2.769230769230769,0.07692307692307693
82,3.2142857142857144,7,227,3.381057268722467,0.030837004405286344
83,4.125,4,118,3.309322033898305,0.03389830508474576
84,3.764705882352941,17,293,3.689419795221843,0.05802047781569966
86,4.0,2,70,3.9285714285714284,0.02857142857142857
87,4.0,1,21,3.9523809523809526,0.047619047619047616
89,3.0526315789473686,19,518,3.472972972972973,0.03667953667953668
90,4.333333333333333,3,54,4.074074074074074,0.05555555555555555
91,3.0952380952380953,21,575,3.3956521739130436,0.036521739130434785
92,4.5,3,24,3.9375,0.125
93,4.0,1,97,4.288659793814433,0.010309278350515464
94,4.0,2,56,3.0357142857142856,0.03571428571428571
95,3.6666666666666665,3,168,4.0625,0.017857142857142856
96,4.0,2,78,3.8846153846153846,0.02564102564102564
98,3.7857142857142856,7,92,3.9130434782608696,0.07608695652173914
